actual_start,actual,arima_forecast,arima_error
2025-03-14,62.4,59.01355845846165,3.386441541538346
2025-03-15,58.4,62.37437204854862,-3.9743720485486236
2025-03-16,54.8,56.706131016342226,-1.9061310163422291
2025-03-17,54.8,54.251898223366176,0.5481017766338212
2025-03-18,57.25,54.99926117029719,2.2507388297028115
2025-03-19,53.849999999999994,57.61661795482956,-3.766617954829563
2025-03-20,53.7,52.87149529845252,0.8285047015474802
2025-03-21,56.0,54.14229977583713,1.857700224162869
2025-03-22,52.650000000000006,56.42607792135451,-3.7760779213545064
2025-03-23,50.6,51.84059670534769,-1.2405967053476914
2025-03-24,52.95,50.856504270804564,2.093495729195439
2025-03-25,51.8,53.88500367900812,-2.0850036790081248
2025-03-26,52.3,51.62738331135095,0.6726166886490503
2025-03-27,53.5,52.89547460806932,0.6045253919306788
2025-03-28,53.55,53.90275729122396,-0.35275729122396626
2025-03-29,52.1,53.65407965443469,-1.5540796544346875
2025-03-30,50.099999999999994,52.04606475134522,-1.9460647513452258
2025-03-31,52.8,50.21333437969052,2.586665620309475
2025-04-01,56.3,53.906681539067506,2.393318460932491
2025-04-02,56.8,56.84618884280242,-0.046188842802422414
2025-04-03,55.9,56.53165087012768,-0.6316508701276788
2025-04-04,56.5,55.582352595956635,0.9176474040433646
2025-04-05,58.1,56.568153813864434,1.5318461861355672
2025-04-06,59.5,58.125880080101965,1.3741199198980354
2025-04-07,56.35,59.27720343055012,-2.927203430550115
2025-04-08,54.5,55.268817643514254,-0.7688176435142537
2025-04-09,53.75,54.341228419868116,-0.5912284198681164
2025-04-10,52.3,53.75279673595757,-1.4527967359575698
2025-04-11,51.1,52.24824373208769,-1.1482437320876855
2025-04-12,56.3,51.31296836576088,4.987031634239116
2025-04-13,57.55,57.636026353833984,-0.08602635383398649
2025-04-14,57.5,57.16203070426222,0.33796929573777845
2025-04-15,56.8,57.24831177862301,-0.4483117786230153
2025-04-16,57.9,56.40919639751059,1.4908036024894074
2025-04-17,53.3,57.94204548555311,-4.642045485553112
2025-04-18,52.4,52.133735269814224,0.26626473018577457
2025-04-19,54.1,52.85740046719938,1.242599532800618
2025-04-20,54.6,54.61107254466758,-0.011072544667577233
2025-04-21,54.3,54.65764510389255,-0.3576451038925512
2025-04-22,51.1,54.29510237038454,-3.1951023703845394
2025-04-23,48.7,50.68965899256416,-1.9896589925641592
2025-04-24,50.8,49.000704910213685,1.7992950897863125
2025-04-25,52.3,51.953548398904445,0.34645160109555206
2025-04-26,55.650000000000006,52.796150818688936,2.8538491813110696
2025-04-27,57.7,56.42958665448612,1.2704133455138802
2025-04-28,57.1,57.703595939216356,-0.6035959392163548
2025-04-29,54.2,56.61891372744075,-2.4189137274407457
2025-04-30,52.5,53.58173671493289,-1.0817367149328874
2025-05-01,54.25,52.53257523354925,1.7174247664507476
2025-05-02,55.2,54.884168550856366,0.31583144914363714
2025-05-03,57.1,55.271202827093575,1.8287971729064267
2025-05-04,59.8,57.35962605496466,2.44037394503534
2025-05-05,60.35,59.85890355725864,0.4910964427413589
2025-05-06,58.3,59.736484435928475,-1.4364844359284774
2025-05-07,57.0,57.393300374478606,-0.39330037447860633
2025-05-08,58.0,56.59728477714561,1.4027152228543898
2025-05-09,59.6,58.00088896670119,1.5991110332988114
2025-05-10,57.2,59.431385875959684,-2.231385875959681
2025-05-11,57.25,56.20888730496435,1.0411126950356504
2025-05-12,56.9,57.2482626157285,-0.34826261572850115
2025-05-13,56.0,56.52533152133236,-0.5253315213323617
2025-05-14,53.9,55.70039711672969,-1.800397116729691
2025-05-15,56.1,53.51308292633625,2.5869170736637486
2025-05-16,55.2,56.73380718315767,-1.5338071831576698
2025-05-17,54.45,54.707950888259404,-0.25795088825940127
2025-05-18,54.5,54.453963482510815,0.0460365174891848
2025-05-19,57.25,54.589367801278655,2.660632198721345
2025-05-20,58.349999999999994,57.74143867969067,0.6085613203093274
2025-05-21,56.3,58.058891765689005,-1.7588917656890075
2025-05-22,53.9,55.58175782381911,-1.6817578238191118
2025-05-23,50.2,53.54921096269255,-3.3492109626925455
2025-05-24,50.4,49.871716462349426,0.528283537650573
2025-05-25,54.95,51.223827358326446,3.726172641673557
2025-05-26,54.7,56.095549510618184,-1.3955495106181814
2025-05-27,56.0,54.321712344983275,1.6782876550167245
2025-05-28,57.8,56.37144320749311,1.428556792506889
2025-05-29,58.0,57.83742193388296,0.1625780661170424
2025-05-30,57.4,57.62324241144757,-0.22324241144757195
2025-05-31,58.3,56.99174344117056,1.3082565588294344
2025-06-01,58.8,58.2291288762717,0.5708711237282955
2025-06-02,59.6,58.43292103895274,1.1670789610472596
2025-06-03,61.4,59.29982347339921,2.100176526600791
2025-06-04,64.7,61.1259971015283,3.5740028984717043
2025-06-05,62.5,64.40185576588375,-1.9018557658837523
2025-06-06,58.0,60.84964795613529,-2.8496479561352928
2025-06-07,61.3,56.705959371608905,4.594040628391092
2025-06-08,61.9,61.799760420562684,0.10023957943731432
2025-06-09,60.6,60.94531708968391,-0.34531708968390973
2025-06-10,60.05,59.69595017914208,0.3540498208579166
2025-06-11,59.7,59.43774653888025,0.2622534611197551
2025-06-12,60.8,59.109954174391845,1.690045825608152
2025-06-13,62.5,60.48709518224266,2.012904817757338
2025-06-14,59.1,62.04177081208148,-2.9417708120814794
2025-06-15,56.8,57.62025581089219,-0.820255810892192
2025-06-16,56.7,56.295932004317876,0.4040679956821265
2025-06-17,56.4,56.583094924646915,-0.183094924646916
2025-06-18,60.2,56.14728761664845,4.052712383351555
2025-06-19,58.5,60.692565457991684,-2.192565457991684
2025-06-20,57.349999999999994,57.33439489614758,0.015605103852415425
2025-06-21,60.7,57.021643207432064,3.6783567925679392
2025-06-22,60.849999999999994,61.00690746543461,-0.15690746543461387
2025-06-23,63.3,59.96749506034434,3.3325049396556565
2025-06-24,64.3,63.12896065819389,1.1710393418061074
2025-06-25,60.75,63.32743271158028,-2.577432711580279
2025-06-26,59.7,59.144728581573325,0.5552714184266776
2025-06-27,60.8,59.1991839999827,1.6008160000172964
2025-06-28,57.3,60.459922916596724,-3.1599229165967273
2025-06-29,61.7,56.011797367804114,5.688202632195889
2025-06-30,61.9,62.47562723835372,-0.575627238353718
2025-07-01,60.650000000000006,60.739502132715344,-0.08950213271533869
2025-07-02,57.5,59.81668502426255,-2.316685024262547
2025-07-03,58.1,56.439916470176016,1.6600835298239858
2025-07-04,61.4,58.16493091479045,3.2350690852095454
2025-07-05,61.849999999999994,61.471594572754086,0.37840542724590875
2025-07-06,59.1,60.98719007418948,-1.8871900741894763
2025-07-07,57.8,57.941396727232046,-0.1413967272320491
2025-07-08,57.8,57.35933970288399,0.4406602971160041
2025-07-09,57.150000000000006,57.536587702439554,-0.38658770243954876
2025-07-10,57.1,56.727831150495035,0.3721688495049662
2025-07-11,58.25,56.91605361168375,1.3339463883162495
2025-07-12,58.25,58.194117866063166,0.05588213393683361
2025-07-13,62.2,57.80492175139389,4.3950782486061115
2025-07-14,62.9,62.51018578169126,0.38981421830873586
2025-07-15,61.9,61.890179892800674,0.009820107199324468
2025-07-16,60.150000000000006,60.91778255285222,-0.7677825528522177
2025-07-17,63.2,59.18179430871875,4.018205691281253
2025-07-18,59.55,63.25210209091851,-3.7021020909185154
2025-07-19,56.7,57.774226428614384,-1.0742264286143808
2025-07-20,56.7,56.132924720526134,0.5670752794738689
2025-07-21,59.85,56.63273390116719,3.217266098832809
2025-07-22,59.3,60.13831682543462,-0.8383168254346245
2025-07-23,58.7,58.43213590639845,0.2678640936015526
2025-07-24,61.1,58.25498118731883,2.845018812681168
2025-07-25,60.2,61.095812006401694,-0.895812006401691
2025-07-26,61.15,59.18564085757457,1.9643591424254296
2025-07-27,65.0,60.870467608776494,4.129532391223506
2025-07-28,61.4,64.82803006281524,-3.428030062815246
2025-07-29,58.75,59.442547683146344,-0.6925476831463442
2025-07-30,62.5,58.0053506789781,4.494649321021903
2025-07-31,61.2,62.79751162476965,-1.5975116247696448
2025-08-01,59.3,59.828640833241735,-0.528640833241738
2025-08-02,60.05,58.52643843661541,1.5235615633845896
2025-08-03,62.1,59.79388624366566,2.306113756334341
2025-08-04,61.2,61.78838618055755,-0.5883861805575492
2025-08-05,60.2,60.13593970397962,0.06406029602037933
2025-08-06,59.8,59.47794116203987,0.32205883796012813
2025-08-07,57.8,59.2138342608646,-1.4138342608646042
2025-08-08,55.349999999999994,56.971857037163396,-1.6218570371634016
2025-08-09,55.8,54.80964017807291,0.9903598219270862
2025-08-10,55.3,55.99061912289508,-0.690619122895086
2025-08-11,51.4,55.050386662086986,-3.650386662086987
2025-08-12,51.8,50.80802028540318,0.9919797145968161
2025-08-13,52.8,52.56438626530211,0.2356137346978855
2025-08-14,54.349999999999994,53.19073924107232,1.1592607589276724
2025-08-15,55.8,54.79986460624096,1.000135393759038
2025-08-16,58.9,55.99359597993699,2.9064040200630075
2025-08-17,58.3,59.229805648162284,-0.9298056481622865
2025-08-18,57.8,57.547594194142384,0.2524058058576131
2025-08-19,56.5,57.47926044654006,-0.9792604465400601
2025-08-20,54.2,55.99050745312556,-1.7905074531255565
2025-08-21,58.6,53.773098987650556,4.826901012349445
2025-08-22,58.8,59.557630913062695,-0.7576309130626981
2025-08-23,55.0,58.02836561126,-3.02836561126
2025-08-24,47.75,54.08149166248865,-6.331491662488652
2025-08-25,51.1,46.86468260660498,4.235317393395022
2025-08-26,51.4,52.95237034883238,-1.5523703488323832
2025-08-27,53.7,51.44690819329473,2.253091806705271
2025-08-28,52.9,54.57611502764118,-1.6761150276411811
2025-08-29,52.2,52.69424777010798,-0.49424777010797527
2025-08-30,54.650000000000006,52.454472900430105,2.195527099569901
2025-08-31,51.4,55.37243288355035,-3.972432883550354
2025-09-01,49.8,50.70995077308564,-0.9099507730856402
2025-09-02,51.1,50.27184733751457,0.8281526624854294
2025-09-03,51.7,51.91482057716454,-0.21482057716453795
2025-09-04,54.0,52.111223298173705,1.8887767018262949
2025-09-05,50.150000000000006,54.72217825639226,-4.572178256392256
2025-09-06,50.45,49.45646439678465,0.9935356032153564
2025-09-07,51.6,51.408339989778,0.19166001022200163
2025-09-08,50.95,52.149336609122145,-1.1993366091221418
2025-09-09,53.1,51.16890733280554,1.9310926671944628
2025-09-10,53.0,53.964050930625376,-0.9640509306253762
2025-09-11,55.2,52.99675367588644,2.2032463241135645
2025-09-12,57.6,55.84595838698831,1.7540416130116938
2025-09-13,55.2,57.765202260983436,-2.5652022609834333
2025-09-14,56.2,54.39387046890388,1.8061295310961256
2025-09-15,55.0,56.581709921753706,-1.5817099217537063
2025-09-16,54.9,54.52202723939002,0.3779727606099783
2025-09-17,54.45,55.03312163762722,-0.5831216376272153
2025-09-18,50.3,54.35494248898534,-4.05494248898534
2025-09-19,52.6,49.742475258312375,2.8575247416876266
2025-09-20,54.2,53.81782724878601,0.38217275121399297
2025-09-21,53.5,54.434723542949925,-0.934723542949925
2025-09-22,54.9,53.43402522011598,1.4659747798840215
2025-09-23,53.7,55.364440002257794,-1.6644400022577912
2025-09-24,50.8,53.38314827818613,-2.5831482781861297
2025-09-25,50.150000000000006,50.61900678589205,-0.4690067858920415
2025-09-26,51.8,50.70596213421719,1.0940378657828091
2025-09-27,53.599999999999994,52.59546501253709,1.004534987462904
2025-09-28,52.55,54.110236363158734,-1.5602363631587366
2025-09-29,50.5,52.429696602033246,-1.9296966020332462
2025-09-30,48.2,50.56099142309372,-2.360991423093715
2025-10-01,45.349999999999994,48.45928599356526,-3.1092859935652655
2025-10-02,43.7,45.78987295808808,-2.0898729580880797
